name,math,english,chinese,avg
Student9093,82.0,78.0,95.0,85.0
Student9094,96.0,55.0,75.0,75.3
Student9095,65.0,50.0,94.0,69.7
Student9096,72.0,88.0,63.0,74.3
Student9097,unknown,50.0,52.0,51.0
Student9098,75.0,89.0,85.0,83.0
Student9099,81.0,52.0,75.0,69.3
Student9100,61.0,50.0,63.0,58.0
Student9101,57.0,50.0,80.0,62.3
Student9102,54.0,88.0,63.0,68.3
Student9103,91.0,70.0,89.0,83.3
Student9104,77.0,94.0,59.0,76.7
Student9105,54.0,79.0,58.0,63.7
Student9106,unknown,81.0,95.0,88.0
Student9107,75.0,82.0,89.0,82.0
Student9108,54.0,97.0,92.0,81.0
Student9109,71.0,71.0,91.0,77.7
Student9110,64.0,79.0,67.0,70.0
Student9111,62.0,95.0,85.0,80.7
Student9112,77.0,53.0,85.0,71.7
Student9113,82.0,72.0,61.0,71.7
Student9114,92.0,unknown,99.0,95.5
Student9115,72.0,74.0,89.0,78.3
Student9116,82.0,unknown,52.0,67.0
Student9117,92.0,66.0,67.0,75.0
Student9118,67.0,64.0,56.0,62.3
Student9119,99.0,59.0,80.0,79.3
Student9120,79.0,84.0,50.0,71.0
Student9121,75.0,78.0,80.0,77.7
Student9122,65.0,unknown,unknown,65.0
Student9123,62.0,50.0,78.0,63.3
Student9124,88.0,50.0,52.0,63.3
Student9125,82.0,59.0,78.0,73.0
Student9126,unknown,67.0,84.0,75.5
Student9127,97.0,96.0,64.0,85.7
Student9128,50.0,51.0,70.0,57.0
Student9129,98.0,98.0,68.0,88.0
Student9130,87.0,57.0,77.0,73.7
Student9131,51.0,71.0,unknown,61.0
Student9132,98.0,71.0,94.0,87.7
Student9133,55.0,75.0,62.0,64.0
Student9134,95.0,75.0,64.0,78.0
Student9135,99.0,58.0,97.0,84.7
Student9136,87.0,70.0,88.0,81.7
Student9137,91.0,80.0,81.0,84.0
Student9138,73.0,92.0,52.0,72.3
Student9139,67.0,55.0,79.0,67.0
Student9140,76.0,63.0,unknown,69.5
Student9141,90.0,82.0,51.0,74.3
Student9142,57.0,unknown,99.0,78.0
Student9143,77.0,73.0,74.0,74.7
Student9144,unknown,58.0,unknown,58.0
Student9145,66.0,60.0,50.0,58.7
Student9146,78.0,72.0,97.0,82.3
Student9147,55.0,97.0,98.0,83.3
Student9148,63.0,51.0,97.0,70.3
Student9149,71.0,64.0,59.0,64.7
Student9150,55.0,84.0,66.0,68.3
Student9151,75.0,85.0,79.0,79.7
Student9152,88.0,77.0,84.0,83.0
Student9153,61.0,88.0,99.0,82.7
Student9154,84.0,93.0,68.0,81.7
Student9155,63.0,unknown,95.0,79.0
Student9156,71.0,59.0,83.0,71.0
Student9157,72.0,55.0,unknown,63.5
Student9158,97.0,unknown,61.0,79.0
Student9159,56.0,95.0,92.0,81.0
Student9160,89.0,84.0,66.0,79.7
Student9161,99.0,98.0,55.0,84.0
Student9162,74.0,92.0,62.0,76.0
Student9163,62.0,59.0,88.0,69.7
Student9164,70.0,81.0,71.0,74.0
Student9165,90.0,91.0,60.0,80.3
Student9166,59.0,91.0,56.0,68.7
Student9167,58.0,52.0,94.0,68.0
Student9168,64.0,75.0,94.0,77.7
Student9169,51.0,64.0,70.0,61.7
Student9170,74.0,66.0,50.0,63.3
Student9171,62.0,76.0,79.0,72.3
Student9172,83.0,67.0,68.0,72.7
Student9173,83.0,68.0,96.0,82.3
Student9174,unknown,61.0,95.0,78.0
Student9175,87.0,73.0,78.0,79.3
Student9176,52.0,54.0,84.0,63.3
Student9177,91.0,73.0,69.0,77.7
Student9178,55.0,76.0,85.0,72.0
Student9179,97.0,97.0,88.0,94.0
Student9180,98.0,79.0,50.0,75.7
Student9181,68.0,64.0,72.0,68.0
Student9182,52.0,96.0,80.0,76.0
Student9183,67.0,87.0,84.0,79.3
Student9184,88.0,93.0,unknown,90.5
Student9185,58.0,83.0,94.0,78.3
Student9186,61.0,76.0,71.0,69.3
Student9187,54.0,69.0,95.0,72.7
Student9188,52.0,90.0,56.0,66.0
Student9189,60.0,81.0,82.0,74.3
Student9190,79.0,53.0,94.0,75.3
Student9191,53.0,54.0,85.0,64.0
Student9192,54.0,57.0,93.0,68.0
Student9193,50.0,71.0,56.0,59.0
Student9194,76.0,91.0,76.0,81.0
Student9195,77.0,56.0,51.0,61.3
Student9196,unknown,71.0,66.0,68.5
Student9197,67.0,95.0,50.0,70.7
Student9198,unknown,79.0,95.0,87.0
Student9199,62.0,unknown,79.0,70.5
Student9200,90.0,65.0,71.0,75.3
Student9201,51.0,64.0,77.0,64.0
Student9202,86.0,54.0,82.0,74.0
Student9203,94.0,unknown,unknown,94.0
Student9204,65.0,72.0,84.0,73.7
Student9205,97.0,59.0,60.0,72.0
Student9206,73.0,54.0,56.0,61.0
Student9207,84.0,72.0,77.0,77.7
Student9208,71.0,64.0,74.0,69.7
Student9209,85.0,67.0,90.0,80.7
Student9210,60.0,74.0,80.0,71.3
Student9211,95.0,57.0,52.0,68.0
Student9212,78.0,80.0,82.0,80.0
Student9213,84.0,70.0,83.0,79.0
Student9214,97.0,51.0,70.0,72.7
Student9215,64.0,71.0,86.0,73.7
Student9216,80.0,57.0,98.0,78.3
Student9217,91.0,72.0,68.0,77.0
Student9218,90.0,81.0,86.0,85.7
Student9219,92.0,57.0,70.0,73.0
Student9220,65.0,53.0,63.0,60.3
Student9221,59.0,79.0,59.0,65.7
Student9222,98.0,68.0,56.0,74.0
Student9223,81.0,72.0,unknown,76.5
Student9224,51.0,67.0,89.0,69.0
Student9225,unknown,78.0,57.0,67.5
Student9226,72.0,72.0,88.0,77.3
Student9227,51.0,82.0,62.0,65.0
Student9228,87.0,96.0,95.0,92.7
Student9229,80.0,67.0,68.0,71.7
Student9230,89.0,93.0,60.0,80.7
Student9231,75.0,82.0,51.0,69.3
Student9232,78.0,56.0,98.0,77.3
Student9233,52.0,77.0,unknown,64.5
Student9234,63.0,50.0,78.0,63.7
Student9235,74.0,88.0,unknown,81.0
Student9236,97.0,83.0,54.0,78.0
Student9237,50.0,unknown,90.0,70.0
Student9238,52.0,68.0,79.0,66.3
Student9239,75.0,80.0,88.0,81.0
Student9240,67.0,62.0,unknown,64.5
Student9241,58.0,73.0,76.0,69.0
Student9242,87.0,54.0,99.0,80.0
Student9243,72.0,72.0,67.0,70.3
Student9244,70.0,68.0,unknown,69.0
Student9245,50.0,50.0,85.0,61.7
Student9246,70.0,82.0,65.0,72.3
Student9247,unknown,99.0,54.0,76.5
Student9248,91.0,82.0,58.0,77.0
Student9249,55.0,unknown,83.0,69.0
Student9250,93.0,77.0,83.0,84.3
Student9251,85.0,unknown,85.0,85.0
Student9252,77.0,90.0,80.0,82.3
Student9253,94.0,61.0,69.0,74.7
Student9254,66.0,58.0,66.0,63.3
Student9255,89.0,99.0,69.0,85.7
Student9256,52.0,60.0,77.0,63.0
Student9257,61.0,82.0,70.0,71.0
Student9258,88.0,68.0,68.0,74.7
Student9259,61.0,91.0,52.0,68.0
Student9260,51.0,83.0,79.0,71.0
Student9261,95.0,56.0,54.0,68.3
Student9262,71.0,80.0,91.0,80.7
Student9263,72.0,51.0,55.0,59.3
Student9264,79.0,68.0,52.0,66.3
Student9265,54.0,87.0,98.0,79.7
Student9266,58.0,81.0,91.0,76.7
Student9267,70.0,59.0,73.0,67.3
Student9268,60.0,90.0,93.0,81.0
Student9269,54.0,57.0,50.0,53.7
Student9270,84.0,75.0,99.0,86.0
Student9271,76.0,79.0,85.0,80.0
Student9272,98.0,60.0,64.0,74.0
Student9273,unknown,90.0,90.0,90.0
Student9274,73.0,69.0,87.0,76.3
Student9275,80.0,69.0,93.0,80.7
Student9276,82.0,58.0,67.0,69.0
Student9277,88.0,57.0,72.0,72.3
Student9278,79.0,64.0,96.0,79.7
Student9279,95.0,unknown,78.0,86.5
Student9280,86.0,73.0,90.0,83.0
Student9281,77.0,82.0,71.0,76.7
Student9282,80.0,90.0,73.0,81.0
Student9283,60.0,90.0,94.0,81.3
Student9284,72.0,94.0,97.0,87.7
Student9285,51.0,89.0,unknown,70.0
Student9286,89.0,76.0,82.0,82.3
Student9287,90.0,70.0,unknown,80.0
Student9288,76.0,54.0,71.0,67.0
Student9289,84.0,84.0,84.0,84.0
Student9290,51.0,70.0,66.0,62.3
Student9291,88.0,53.0,71.0,70.7
Student9292,86.0,98.0,54.0,79.3
Student9293,70.0,97.0,74.0,80.3
Student9294,54.0,65.0,55.0,58.0
Student9295,94.0,80.0,66.0,80.0
Student9296,70.0,75.0,80.0,75.0
Student9297,78.0,84.0,66.0,76.0
Student9298,69.0,55.0,82.0,68.7
Student9299,87.0,82.0,88.0,85.7
Student9300,69.0,70.0,97.0,78.7
Student9301,99.0,65.0,86.0,83.3
Student9302,74.0,96.0,97.0,89.0
Student9303,51.0,88.0,unknown,69.5
Student9304,81.0,83.0,92.0,85.3
Student9305,75.0,91.0,63.0,76.3
Student9306,55.0,64.0,unknown,59.5
Student9307,90.0,55.0,76.0,73.7
Student9308,52.0,51.0,73.0,58.7
Student9309,82.0,73.0,76.0,77.0
Student9310,50.0,98.0,57.0,68.3
Student9311,54.0,77.0,96.0,75.7
Student9312,62.0,50.0,99.0,70.3
Student9313,68.0,50.0,88.0,68.7
Student9314,61.0,77.0,70.0,69.3
Student9315,97.0,85.0,90.0,90.7
Student9316,74.0,69.0,60.0,67.7
Student9317,84.0,97.0,80.0,87.0
Student9318,61.0,57.0,76.0,64.7
Student9319,79.0,50.0,91.0,73.3
Student9320,54.0,75.0,95.0,74.7
Student9321,83.0,92.0,97.0,90.7
Student9322,71.0,98.0,76.0,81.7
Student9323,88.0,74.0,57.0,73.0
Student9324,62.0,59.0,82.0,67.7
Student9325,unknown,61.0,61.0,61.0
Student9326,unknown,90.0,84.0,87.0
Student9327,69.0,56.0,83.0,69.3
Student9328,80.0,61.0,65.0,68.7
Student9329,54.0,96.0,85.0,78.3
Student9330,73.0,89.0,51.0,71.0
Student9331,89.0,66.0,61.0,72.0
Student9332,82.0,54.0,76.0,70.7
Student9333,57.0,63.0,66.0,62.0
Student9334,73.0,83.0,69.0,75.0
Student9335,99.0,97.0,70.0,88.7
Student9336,69.0,66.0,79.0,71.3
Student9337,65.0,84.0,91.0,80.0
Student9338,99.0,50.0,69.0,72.7
Student9339,61.0,99.0,57.0,72.3
Student9340,62.0,99.0,67.0,76.0
Student9341,94.0,85.0,67.0,82.0
Student9342,91.0,64.0,67.0,74.0
Student9343,88.0,68.0,51.0,69.0
Student9344,74.0,91.0,unknown,82.5
Student9345,95.0,54.0,81.0,76.7
Student9346,81.0,unknown,91.0,86.0
Student9347,73.0,92.0,57.0,74.0
Student9348,97.0,88.0,59.0,81.3
Student9349,96.0,54.0,60.0,70.0
Student9350,93.0,unknown,63.0,78.0
Student9351,58.0,68.0,75.0,67.0
Student9352,89.0,96.0,96.0,93.7
Student9353,99.0,61.0,79.0,79.7
Student9354,72.0,85.0,91.0,82.7
Student9355,99.0,61.0,53.0,71.0
Student9356,unknown,67.0,88.0,77.5
Student9357,81.0,98.0,60.0,79.7
Student9358,99.0,97.0,73.0,89.7
Student9359,64.0,92.0,71.0,75.7
Student9360,85.0,83.0,52.0,73.3
Student9361,98.0,97.0,86.0,93.7
Student9362,54.0,82.0,51.0,62.3
Student9363,71.0,98.0,61.0,76.7
Student9364,65.0,67.0,70.0,67.3
Student9365,90.0,78.0,54.0,74.0
Student9366,59.0,94.0,56.0,69.7
Student9367,73.0,unknown,53.0,63.0
Student9368,67.0,74.0,92.0,77.7
Student9369,98.0,73.0,90.0,87.0
Student9370,67.0,78.0,85.0,76.7
Student9371,56.0,87.0,71.0,71.3
Student9372,53.0,82.0,78.0,71.0
Student9373,75.0,59.0,58.0,64.0
Student9374,54.0,86.0,75.0,71.7
Student9375,65.0,82.0,61.0,69.3
Student9376,84.0,72.0,97.0,84.3
Student9377,75.0,60.0,unknown,67.5
Student9378,67.0,73.0,57.0,65.7
Student9379,78.0,73.0,82.0,77.7
Student9380,72.0,56.0,53.0,60.3
Student9381,63.0,99.0,unknown,81.0
Student9382,64.0,70.0,78.0,70.7
Student9383,98.0,69.0,63.0,76.7
Student9384,82.0,59.0,unknown,70.5
Student9385,74.0,74.0,58.0,68.7
Student9386,70.0,96.0,75.0,80.3
Student9387,66.0,85.0,unknown,75.5
Student9388,72.0,97.0,96.0,88.3
Student9389,92.0,96.0,91.0,93.0
Student9390,66.0,64.0,66.0,65.3
Student9391,63.0,93.0,90.0,82.0
Student9392,78.0,89.0,53.0,73.3
Student9393,69.0,89.0,95.0,84.3
Student9394,79.0,99.0,52.0,76.7
Student9395,68.0,unknown,78.0,73.0
Student9396,88.0,86.0,74.0,82.7
Student9397,62.0,51.0,70.0,61.0
Student9398,67.0,61.0,61.0,63.0
Student9399,72.0,53.0,50.0,58.3
Student9400,95.0,72.0,50.0,72.3
Student9401,82.0,62.0,94.0,79.3
Student9402,88.0,66.0,95.0,83.0
Student9403,89.0,80.0,97.0,88.7
Student9404,67.0,65.0,56.0,62.7
Student9405,58.0,90.0,59.0,69.0
Student9406,82.0,75.0,64.0,73.7
Student9407,81.0,unknown,unknown,81.0
Student9408,66.0,50.0,60.0,58.7
Student9409,68.0,96.0,95.0,86.3
Student9410,76.0,61.0,94.0,77.0
Student9411,55.0,86.0,72.0,71.0
Student9412,84.0,99.0,62.0,81.7
Student9413,86.0,69.0,76.0,77.0
Student9414,83.0,51.0,90.0,74.7
Student9415,69.0,85.0,66.0,73.3
Student9416,74.0,64.0,99.0,79.0
Student9417,53.0,87.0,62.0,67.3
Student9418,59.0,71.0,61.0,63.7
Student9419,59.0,93.0,78.0,76.7
Student9420,73.0,99.0,unknown,86.0
Student9421,70.0,81.0,69.0,73.3
Student9422,60.0,69.0,69.0,66.0
Student9423,76.0,85.0,80.0,80.3
Student9424,65.0,82.0,57.0,68.0
Student9425,unknown,64.0,73.0,68.5
Student9426,79.0,99.0,60.0,79.3
Student9427,98.0,95.0,88.0,93.7
Student9428,65.0,52.0,82.0,66.3
Student9429,56.0,78.0,91.0,75.0
Student9430,65.0,96.0,64.0,75.0
Student9431,84.0,76.0,53.0,71.0
Student9432,unknown,54.0,50.0,52.0
Student9433,89.0,80.0,81.0,83.3
Student9434,61.0,unknown,60.0,60.5
Student9435,84.0,84.0,79.0,82.3
Student9436,98.0,56.0,86.0,80.0
Student9437,70.0,55.0,68.0,64.3
Student9438,99.0,75.0,85.0,86.3
Student9439,92.0,50.0,unknown,71.0
Student9440,85.0,68.0,56.0,69.7
Student9441,97.0,56.0,94.0,82.3
Student9442,66.0,85.0,69.0,73.3
Student9443,81.0,61.0,61.0,67.7
Student9444,90.0,69.0,81.0,80.0
Student9445,55.0,72.0,51.0,59.3
Student9446,73.0,74.0,71.0,72.7
Student9447,unknown,79.0,90.0,84.5
Student9448,69.0,78.0,97.0,81.3
Student9449,74.0,80.0,89.0,81.0
Student9450,51.0,67.0,unknown,59.0
Student9451,58.0,90.0,99.0,82.3
Student9452,77.0,68.0,80.0,75.0
Student9453,87.0,53.0,53.0,64.3
Student9454,unknown,50.0,73.0,61.5
Student9455,69.0,90.0,92.0,83.7
Student9456,55.0,64.0,66.0,61.7
Student9457,88.0,57.0,89.0,78.0
Student9458,82.0,64.0,68.0,71.3
Student9459,50.0,64.0,89.0,67.7
Student9460,86.0,99.0,87.0,90.7
Student9461,55.0,88.0,83.0,75.3
Student9462,94.0,71.0,unknown,82.5
Student9463,83.0,67.0,82.0,77.3
Student9464,96.0,65.0,55.0,72.0
Student9465,64.0,51.0,unknown,57.5
Student9466,94.0,85.0,62.0,80.3
Student9467,75.0,69.0,96.0,80.0
Student9468,63.0,65.0,58.0,62.0
Student9469,56.0,unknown,84.0,70.0
Student9470,95.0,79.0,83.0,85.7
Student9471,80.0,51.0,65.0,65.3
Student9472,73.0,84.0,67.0,74.7
Student9473,80.0,75.0,67.0,74.0
Student9474,78.0,54.0,87.0,73.0
Student9475,91.0,51.0,99.0,80.3
Student9476,81.0,69.0,92.0,80.7
Student9477,66.0,83.0,81.0,76.7
Student9478,63.0,83.0,unknown,73.0
Student9479,89.0,69.0,72.0,76.7
Student9480,85.0,99.0,72.0,85.3
Student9481,97.0,74.0,95.0,88.7
Student9482,unknown,69.0,67.0,68.0
Student9483,94.0,74.0,56.0,74.7
Student9484,76.0,63.0,91.0,76.7
Student9485,74.0,96.0,89.0,86.3
Student9486,81.0,93.0,73.0,82.3
Student9487,67.0,92.0,63.0,74.0
Student9488,95.0,92.0,99.0,95.3
Student9489,67.0,88.0,54.0,69.7
Student9490,unknown,61.0,95.0,78.0
Student9491,75.0,97.0,71.0,81.0
Student9492,58.0,54.0,71.0,61.0
Student9493,84.0,51.0,59.0,64.7
Student9494,57.0,65.0,75.0,65.7
Student9495,69.0,79.0,64.0,70.7
Student9496,91.0,unknown,87.0,89.0
Student9497,71.0,92.0,90.0,84.3
Student9498,68.0,87.0,91.0,82.0
Student9499,79.0,94.0,98.0,90.3
Student9500,77.0,91.0,50.0,72.7
Student9501,84.0,73.0,63.0,73.3
Student9502,92.0,unknown,85.0,88.5
Student9503,60.0,86.0,80.0,75.3
Student9504,80.0,88.0,77.0,81.7
Student9505,98.0,60.0,83.0,80.3
Student9506,97.0,63.0,84.0,81.3
Student9507,88.0,72.0,88.0,82.7
Student9508,85.0,65.0,72.0,74.0
Student9509,79.0,unknown,95.0,87.0
Student9510,72.0,70.0,93.0,78.3
Student9511,68.0,53.0,68.0,63.0
Student9512,61.0,82.0,67.0,70.0
Student9513,unknown,96.0,64.0,80.0
Student9514,80.0,63.0,unknown,71.5
Student9515,92.0,68.0,74.0,78.0
Student9516,86.0,54.0,75.0,71.7
Student9517,86.0,85.0,84.0,85.0
Student9518,64.0,80.0,64.0,69.3
Student9519,78.0,94.0,53.0,75.0
Student9520,99.0,67.0,64.0,76.7
Student9521,92.0,93.0,91.0,92.0
Student9522,75.0,80.0,87.0,80.7
Student9523,93.0,79.0,94.0,88.7
Student9524,51.0,70.0,88.0,69.7
Student9525,69.0,96.0,50.0,71.7
Student9526,64.0,79.0,71.0,71.3
Student9527,53.0,90.0,60.0,67.7
Student9528,71.0,53.0,95.0,73.0
Student9529,unknown,54.0,87.0,70.5
Student9530,87.0,90.0,86.0,87.7
Student9531,72.0,94.0,75.0,80.3
Student9532,75.0,59.0,76.0,70.0
Student9533,60.0,76.0,62.0,66.0
Student9534,77.0,65.0,56.0,66.0
Student9535,51.0,79.0,57.0,62.3
Student9536,57.0,62.0,95.0,71.3
Student9537,78.0,85.0,72.0,78.3
Student9538,60.0,70.0,75.0,68.3
Student9539,86.0,94.0,93.0,91.0
Student9540,67.0,89.0,76.0,77.3
Student9541,99.0,94.0,58.0,83.7
Student9542,63.0,64.0,95.0,74.0
Student9543,59.0,69.0,87.0,71.7
Student9544,unknown,69.0,unknown,69.0
Student9545,58.0,94.0,62.0,71.3
Student9546,84.0,54.0,56.0,64.7
Student9547,60.0,81.0,60.0,67.0
Student9548,93.0,unknown,59.0,76.0
Student9549,61.0,79.0,82.0,74.0
Student9550,52.0,75.0,88.0,71.7
Student9551,88.0,86.0,99.0,91.0
Student9552,63.0,62.0,52.0,59.0
Student9553,77.0,78.0,90.0,81.7
Student9554,60.0,54.0,78.0,64.0
Student9555,88.0,unknown,unknown,88.0
Student9556,74.0,62.0,94.0,76.7
Student9557,70.0,73.0,65.0,69.3
Student9558,59.0,80.0,unknown,69.5
Student9559,92.0,69.0,93.0,84.7
Student9560,64.0,57.0,99.0,73.3
Student9561,unknown,58.0,92.0,75.0
Student9562,97.0,70.0,98.0,88.3
Student9563,unknown,69.0,56.0,62.5
Student9564,70.0,64.0,unknown,67.0
Student9565,93.0,75.0,87.0,85.0
Student9566,81.0,91.0,55.0,75.7
Student9567,99.0,60.0,67.0,75.3
Student9568,72.0,86.0,68.0,75.3
Student9569,62.0,90.0,unknown,76.0
Student9570,unknown,60.0,52.0,56.0
Student9571,53.0,76.0,95.0,74.7
Student9572,77.0,79.0,74.0,76.7
Student9573,63.0,68.0,85.0,72.0
Student9574,57.0,83.0,98.0,79.3
Student9575,58.0,87.0,77.0,74.0
Student9576,84.0,72.0,87.0,81.0
Student9577,86.0,50.0,77.0,71.0
Student9578,unknown,52.0,81.0,66.5
Student9579,67.0,52.0,90.0,69.7
Student9580,82.0,77.0,85.0,81.3
Student9581,57.0,63.0,88.0,69.3
Student9582,98.0,79.0,85.0,87.3
Student9583,66.0,54.0,92.0,70.7
Student9584,92.0,98.0,72.0,87.3
Student9585,80.0,64.0,51.0,65.0
Student9586,83.0,87.0,59.0,76.3
Student9587,55.0,63.0,55.0,57.7
Student9588,71.0,63.0,57.0,63.7
Student9589,63.0,98.0,64.0,75.0
Student9590,52.0,57.0,94.0,67.7
Student9591,61.0,unknown,78.0,69.5
Student9592,85.0,68.0,77.0,76.7
Student9593,61.0,81.0,71.0,71.0
Student9594,94.0,80.0,83.0,85.7
Student9595,51.0,78.0,69.0,66.0
Student9596,51.0,90.0,82.0,74.3
Student9597,64.0,60.0,64.0,62.7
Student9598,72.0,94.0,56.0,74.0
Student9599,78.0,62.0,unknown,70.0
Student9600,66.0,76.0,75.0,72.3
Student9601,81.0,68.0,99.0,82.7
Student9602,56.0,75.0,59.0,63.3
Student9603,79.0,86.0,64.0,76.3
Student9604,77.0,97.0,86.0,86.7
Student9605,63.0,58.0,73.0,64.7
Student9606,93.0,77.0,60.0,76.7
Student9607,79.0,81.0,89.0,83.0
Student9608,66.0,52.0,70.0,62.7
Student9609,81.0,unknown,89.0,85.0
Student9610,95.0,54.0,87.0,78.7
Student9611,55.0,57.0,64.0,58.7
Student9612,73.0,63.0,64.0,66.7
Student9613,55.0,52.0,86.0,64.3
Student9614,76.0,73.0,94.0,81.0
Student9615,67.0,62.0,unknown,64.5
Student9616,73.0,92.0,92.0,85.7
Student9617,86.0,78.0,70.0,78.0
Student9618,73.0,57.0,93.0,74.3
Student9619,87.0,91.0,69.0,82.3
Student9620,83.0,80.0,82.0,81.7
Student9621,89.0,75.0,52.0,72.0
Student9622,96.0,67.0,89.0,84.0
Student9623,64.0,unknown,72.0,68.0
Student9624,60.0,56.0,93.0,69.7
Student9625,71.0,97.0,96.0,88.0
Student9626,73.0,87.0,72.0,77.3
Student9627,50.0,97.0,76.0,74.3
Student9628,67.0,65.0,84.0,72.0
Student9629,93.0,82.0,74.0,83.0
Student9630,61.0,52.0,81.0,64.7
Student9631,92.0,87.0,unknown,89.5
Student9632,77.0,53.0,57.0,62.3
Student9633,89.0,85.0,87.0,87.0
Student9634,56.0,53.0,67.0,58.7
Student9635,72.0,91.0,77.0,80.0
Student9636,70.0,58.0,77.0,68.3
Student9637,83.0,89.0,60.0,77.3
Student9638,60.0,66.0,61.0,62.3
Student9639,unknown,66.0,51.0,58.5
Student9640,91.0,82.0,86.0,86.3
Student9641,84.0,69.0,53.0,68.7
Student9642,78.0,63.0,90.0,77.0
Student9643,unknown,71.0,94.0,82.5
Student9644,77.0,76.0,94.0,82.3
Student9645,67.0,92.0,96.0,85.0
Student9646,63.0,52.0,83.0,66.0
Student9647,67.0,73.0,72.0,70.7
Student9648,77.0,79.0,62.0,72.7
Student9649,73.0,unknown,56.0,64.5
Student9650,57.0,71.0,81.0,69.7
Student9651,91.0,74.0,72.0,79.0
Student9652,94.0,59.0,98.0,83.7
Student9653,57.0,98.0,57.0,70.7
Student9654,53.0,78.0,99.0,76.7
Student9655,unknown,89.0,96.0,92.5
Student9656,85.0,50.0,96.0,77.0
Student9657,54.0,70.0,86.0,70.0
Student9658,82.0,88.0,83.0,84.3
Student9659,98.0,73.0,97.0,89.3
Student9660,unknown,58.0,78.0,68.0
Student9661,79.0,93.0,86.0,86.0
Student9662,57.0,75.0,72.0,68.0
Student9663,88.0,58.0,87.0,77.7
Student9664,unknown,69.0,78.0,73.5
Student9665,75.0,84.0,93.0,84.0
Student9666,86.0,85.0,54.0,75.0
Student9667,83.0,91.0,89.0,87.7
Student9668,56.0,85.0,60.0,67.0
Student9669,89.0,58.0,63.0,70.0
Student9670,77.0,71.0,98.0,82.0
Student9671,88.0,50.0,91.0,76.3
Student9672,88.0,54.0,51.0,64.3
Student9673,77.0,58.0,84.0,73.0
Student9674,63.0,86.0,94.0,81.0
Student9675,unknown,87.0,98.0,92.5
Student9676,87.0,68.0,84.0,79.7
Student9677,53.0,57.0,91.0,67.0
Student9678,91.0,91.0,77.0,86.3
Student9679,67.0,92.0,57.0,72.0
Student9680,93.0,81.0,81.0,85.0
Student9681,97.0,62.0,53.0,70.7
Student9682,74.0,69.0,94.0,79.0
Student9683,56.0,85.0,56.0,65.7
Student9684,87.0,92.0,88.0,89.0
Student9685,77.0,93.0,97.0,89.0
Student9686,54.0,86.0,76.0,72.0
Student9687,52.0,79.0,86.0,72.3
Student9688,93.0,59.0,66.0,72.7
Student9689,80.0,80.0,59.0,73.0
Student9690,96.0,unknown,53.0,74.5
Student9691,91.0,78.0,72.0,80.3
Student9692,69.0,73.0,63.0,68.3
Student9693,68.0,88.0,54.0,70.0
Student9694,97.0,70.0,51.0,72.7
Student9695,60.0,90.0,95.0,81.7
Student9696,89.0,58.0,73.0,73.3
Student9697,52.0,91.0,67.0,70.0
Student9698,72.0,91.0,76.0,79.7
Student9699,56.0,51.0,73.0,60.0
Student9700,72.0,53.0,78.0,67.7
Student9701,unknown,57.0,60.0,58.5
Student9702,95.0,81.0,97.0,91.0
Student9703,83.0,63.0,67.0,71.0
Student9704,91.0,98.0,97.0,95.3
Student9705,68.0,62.0,53.0,61.0
Student9706,58.0,70.0,82.0,70.0
Student9707,97.0,73.0,63.0,77.7
Student9708,unknown,99.0,93.0,96.0
Student9709,90.0,67.0,91.0,82.7
Student9710,97.0,94.0,81.0,90.7
Student9711,94.0,89.0,53.0,78.7
Student9712,91.0,75.0,69.0,78.3
Student9713,74.0,81.0,70.0,75.0
Student9714,63.0,93.0,52.0,69.3
Student9715,93.0,82.0,74.0,83.0
Student9716,74.0,80.0,53.0,69.0
Student9717,68.0,67.0,96.0,77.0
Student9718,88.0,unknown,60.0,74.0
Student9719,64.0,61.0,65.0,63.3
Student9720,65.0,74.0,85.0,74.7
Student9721,76.0,94.0,55.0,75.0
Student9722,89.0,80.0,80.0,83.0
Student9723,59.0,59.0,89.0,69.0
Student9724,53.0,96.0,62.0,70.3
Student9725,68.0,83.0,72.0,74.3
Student9726,77.0,52.0,53.0,60.7
Student9727,70.0,95.0,86.0,83.7
Student9728,96.0,88.0,91.0,91.7
Student9729,63.0,57.0,86.0,68.7
Student9730,unknown,81.0,93.0,87.0
Student9731,97.0,92.0,82.0,90.3
Student9732,59.0,78.0,91.0,76.0
Student9733,68.0,71.0,78.0,72.3
Student9734,79.0,unknown,86.0,82.5
Student9735,71.0,55.0,68.0,64.7
Student9736,52.0,92.0,69.0,71.0
Student9737,86.0,98.0,81.0,88.3
Student9738,90.0,78.0,93.0,87.0
Student9739,67.0,91.0,65.0,74.3
Student9740,60.0,66.0,54.0,60.0
Student9741,unknown,80.0,98.0,89.0
Student9742,51.0,83.0,95.0,76.3
Student9743,61.0,87.0,61.0,69.7
Student9744,55.0,86.0,94.0,78.3
Student9745,92.0,53.0,70.0,71.7
Student9746,89.0,51.0,63.0,67.7
Student9747,93.0,61.0,86.0,80.0
Student9748,78.0,84.0,71.0,77.7
Student9749,79.0,55.0,79.0,71.0
Student9750,51.0,unknown,72.0,61.5
Student9751,58.0,57.0,54.0,56.3
Student9752,96.0,70.0,78.0,81.3
Student9753,51.0,95.0,79.0,75.0
Student9754,78.0,84.0,67.0,76.3
Student9755,82.0,97.0,95.0,91.3
Student9756,unknown,64.0,99.0,81.5
Student9757,83.0,56.0,50.0,63.0
Student9758,93.0,64.0,88.0,81.7
